source,id_str,text,created_at,retweet_count,in_reply_to_user_id_str,favorite_count,is_retweet
Twitter for iPhone,727565652253392897,"MAKE AMERICA GREAT AGAIN!
#INPrimary #VoteTrump 
https://t.co/TI27thMZEI",Tue May 03 18:29:03 +0000 2016,5101,,13064,False
Twitter for iPhone,727540765765828609,"Polls close at 6pm! #INPrimary #Trump2016 #VoteTrump 
https://t.co/DT9WkYAGEK",Tue May 03 16:50:10 +0000 2016,5101,,12214,False
Twitter for iPhone,727521055728885761,"Thank you America! #Trump2016 
https://t.co/tiExz8YhFT https://t.co/Hkt3YNccb0",Tue May 03 15:31:51 +0000 2016,3867,,11148,False
Twitter for iPhone,727518466891239424,"MAKE AMERICA GREAT AGAIN! 
#Trump2016 #VoteTrump https://t.co/OKaL5UI4oJ",Tue May 03 15:21:33 +0000 2016,3987,,12247,False
Twitter for iPhone,727503555083558912,"MAKE AMERICA GREAT AGAIN!
#INPrimary #VoteTrump 
https://t.co/MBgGXSYluW
https://t.co/YPwDZ8Irch",Tue May 03 14:22:18 +0000 2016,3126,,8887,False
Twitter for iPhone,727458676211113984,"MAKE AMERICA GREAT AGAIN!
#INPrimary #VoteTrump
https://t.co/nMqeKxccv6",Tue May 03 11:23:58 +0000 2016,4391,,12123,False
Twitter for iPhone,727319608663875585,"Thank you South Bend, Indiana! Everyone get out &amp; #VoteTrump tomorrow! #INPrimary 
https://t.co/rj11BPzqDI https://t.co/xEBlvGrny1",Tue May 03 02:11:22 +0000 2016,4135,,12594,False
Twitter for iPhone,727319013383147520,RT @EricTrump: Wow! I am speechless! Thank you to my sidekick @LynnePatton who keeps me &amp; the @EricTrumpFdn in line! https://t.co/L7Y2pjIl6…,Tue May 03 02:09:00 +0000 2016,4315,,0,True
Twitter for iPhone,727262413968519168,"Will be in South Bend, Indiana in a short while -- big rally! See you soon!",Mon May 02 22:24:06 +0000 2016,2686,,10444,False
Twitter for iPhone,727255495996788743,Will be interviewed on @seanhannity tonight at 10pmE. Enjoy! #INPrimary,Mon May 02 21:56:36 +0000 2016,2472,,8358,False
Twitter for iPhone,727253907567726592,"THANK YOU AMERICA!
#MakeAmericaGreatAgain https://t.co/PvhGP2HmbN",Mon May 02 21:50:17 +0000 2016,4416,,12639,False
Twitter for iPhone,727253325524164608,RT @DonaldJTrumpJr: Donald Trump Jr. On The Record: Why Trump International Hotels And Residences Are Still Winning via @forbes https://t.c…,Mon May 02 21:47:59 +0000 2016,2235,,0,True
Twitter for iPhone,727252046286450689,"Thank you Carmel, Indiana! Get out &amp; #VoteTrump tomorrow! #INPrimary #MakeAmericaGreatAgain https://t.co/j07c4oYryG",Mon May 02 21:42:54 +0000 2016,2929,,9524,False
Twitter for iPhone,727225626575421440,Honored to have received the endorsement of Lou Holtz - a great guy! #INPrimary #Trump2016 https://t.co/AeGyODb37O,Mon May 02 19:57:55 +0000 2016,10622,,26372,False
Twitter for iPhone,727169840776118272,"I will defeat Crooked Hillary Clinton on 11/8/2016. #Trump2016
#MakeAmericaGreatAgain https://t.co/HtwD1FGn9e",Mon May 02 16:16:14 +0000 2016,11322,,28151,False
Twitter for iPhone,727142563010891776,"I will be campaigning in Indiana all day. Things are looking great, and the support of Bobby Knight has been so amazing. Today will be fun!",Mon May 02 14:27:51 +0000 2016,4196,,16092,False
Twitter for Android,727137190967435265,Everybody is talking about the protesters burning the American flags and proudly waving Mexican flags. I want America First - so do voters!,Mon May 02 14:06:30 +0000 2016,10450,,28256,False
Twitter for Android,727095549703364608,"Gov Mike Pence has just stated that Donald Trump has taken a strong stance on Hoosier jobs, and he thanks me! I will bring back jobs to USA.",Mon May 02 11:21:02 +0000 2016,4909,,15437,False
Twitter for Android,727093442325680128,"Crooked Hillary Clinton said she is used to ""dealing with men who get off the reservation."" Actually, she has done poorly with such men!",Mon May 02 11:12:40 +0000 2016,5351,,15964,False
Twitter for Android,727085972278677504,I will be interviewed on @CNN  @NewDay  at 7:30 A.M. Enjoy!,Mon May 02 10:42:59 +0000 2016,1694,,6940,False
Twitter for iPhone,726918444931776512,"Join me in Carmel, Indiana- tomorrow at 4pm! #INPrimary 
https://t.co/tfW6B0eZDm https://t.co/ZiofZ2D6ck",Sun May 01 23:37:17 +0000 2016,3886,,11110,False
Twitter for iPhone,726886687276699648,"Thank you Fort Wayne, Indiana!
#Trump2016 #INPrimary https://t.co/mDGrmMmk5T",Sun May 01 21:31:05 +0000 2016,6001,,17844,False
Twitter for iPhone,726886198027935745,"Thank you Terre Haute, Indiana!
#MakeAmericaGreatAgain https://t.co/O6ELhlae3h",Sun May 01 21:29:09 +0000 2016,3840,,13632,False
Twitter for iPhone,726865339947073536,".@KarlRove is a failed Jeb Bushy. Never says anything good &amp; never will, even after I beat Hillary. Shouldn't be on the air!",Sun May 01 20:06:16 +0000 2016,3713,,12322,False
Twitter for iPhone,726810772555350016,"I am on @FoxNewsSunday with Chris Wallace- his 20th year anniversary with #FNS, throughout the day. Enjoy! https://t.co/hDzdDpZiRx",Sun May 01 16:29:26 +0000 2016,3014,,11740,False
Twitter for iPhone,726806071210303488,"Will be in Terre Haute, Indiana in a short while -- big rally! See you soon!",Sun May 01 16:10:45 +0000 2016,2804,,10302,False
Twitter for iPhone,726800215718645760,"I watched Sen. Graham @FaceTheNation. Why don't they say that I ran him out of the race like a little boy, and in the end he had no support?",Sun May 01 15:47:29 +0000 2016,4018,,13290,False
Twitter for iPhone,726773001430163456,Thank you Indiana! #Trump2016 https://t.co/shPWexfkVX,Sun May 01 13:59:20 +0000 2016,6359,,16955,False
Twitter for Android,726609734653104129,I will be in Indiana on Sunday and Monday at four MAKE AMERICA GREAT AGAIN rallies. See you there!,Sun May 01 03:10:35 +0000 2016,5599,,17554,False
Twitter for Android,726555060306595841,Thank you @MikeOzanian for the nice comments on @FoxNews today. Great job!,Sat Apr 30 23:33:19 +0000 2016,2541,,9766,False
Twitter for iPhone,726514136838975494,"Trump locks down Delaware GOP delegates. #Trump2016 #MAGA 
https://t.co/sto7CYV1fw",Sat Apr 30 20:50:42 +0000 2016,4384,,11943,False
Twitter for Android,726461507601612800,The economy is bad and getting worse-almost ZERO growth this quarter. Nobody can beat me on the economy (and jobs). MAKE AMERICA GREAT AGAIN,Sat Apr 30 17:21:35 +0000 2016,8149,,22431,False
Twitter for Android,726439344072962049,"""@LexingtonBobby: @FoxNews @tedcruz @realDonaldTrump https://t.co/uhDlyi82Ua""",Sat Apr 30 15:53:30 +0000 2016,3822,,8806,False
Twitter for Android,726403534380478464,"The ""protesters"" in California were thugs and criminals. Many are professionals. They should be dealt with strongly by law enforcement!",Sat Apr 30 13:31:13 +0000 2016,12573,,35117,False
Twitter for Android,726246693759496192,".@AC360  Anderson, so amazing. Your mother is, and always has been, an incredible woman!",Sat Apr 30 03:07:59 +0000 2016,2979,,12661,False
Twitter for Android,726115856053211136,We are now at 1001 delegates. We will win on the first ballot and are not wasting time and effort on other ballots because system is rigged!,Fri Apr 29 18:28:05 +0000 2016,12402,,32818,False
Twitter for iPhone,726079789182808065,Thank you Indiana! #Trump2016 https://t.co/WAuI0nRNzX,Fri Apr 29 16:04:46 +0000 2016,7742,,20118,False
Twitter for Android,726045073775828992,"Crooked Hillary Clinton, perhaps the most dishonest person to have ever run for the presidency, is also one of the all time great enablers!",Fri Apr 29 13:46:49 +0000 2016,10203,,25886,False
Twitter for Android,837991759045079040,"Just out: The same Russian Ambassador that met Jeff Sessions visited the Obama White House 22 times, and 4 times last year alone.",Sat Mar 04 11:42:59 +0000 2017,37452,,121080,False
Twitter for Android,837989835818287106,"Terrible! Just found out that Obama had my ""wires tapped"" in Trump Tower just before the victory. Nothing found. This is McCarthyism!",Sat Mar 04 11:35:20 +0000 2017,50573,,143525,False
Twitter for Android,837987684660412416,The first meeting Jeff Sessions had with the Russian Amb was set up by the Obama Administration under education program for 100 Ambs......,Sat Mar 04 11:26:47 +0000 2017,24412,,88057,False
Twitter for iPhone,837787963027144706,MAKE AMERICA GREAT AGAIN! https://t.co/kuQiZDz4rA,Fri Mar 03 22:13:10 +0000 2017,36635,,122851,False
Twitter for iPhone,837770149767827456,"I hereby demand a second investigation, after Schumer, of Pelosi for her close ties to Russia, and lying about it. https://t.co/qCDljfF3wN",Fri Mar 03 21:02:23 +0000 2017,39957,,121937,False
Twitter for iPhone,837767004236955649,"I hearby demand a second investigation, after Schumer, of Pelosi for her close ties to Russia, and lying about it. https://t.co/qCDljfF3wN",Fri Mar 03 20:49:53 +0000 2017,11,,4,False
Twitter for iPhone,837766616603586560,We must fix our education system for our kids to Make America Great Again. Wonderful day at Saint Andrew in Orlando. https://t.co/OTJaHcvLzf,Fri Mar 03 20:48:21 +0000 2017,16510,,83126,False
Twitter for iPhone,837766402937393155,"I hear by demand a second investigation, after Schumer, of Pelosi for her close ties to Russia, and lying about it. https://t.co/qCDljfF3wN",Fri Mar 03 20:47:30 +0000 2017,41,,93,False
Twitter for iPhone,837722869106880517,We should start an immediate investigation into @SenSchumer and his ties to Russia and Putin. A total hypocrite! https://t.co/Ik3yqjHzsA,Fri Mar 03 17:54:30 +0000 2017,54593,,150081,False
Twitter for iPhone,837704599704375296,"Weekly Address
Join me here: https://t.co/SEavQK5zy5 https://t.co/EnyXYeqgcp",Fri Mar 03 16:41:55 +0000 2017,10173,,53969,False
Twitter for Android,837638488656920576,It is so pathetic that the Dems have still not approved my full Cabinet.,Fri Mar 03 12:19:12 +0000 2017,27814,,136744,False
Twitter for Android,837633820417482754,"Nick Adams new book, Green Card Warrior, is a must read. The merit-based system is the way to go. Canada, Australia! @foxandfriends",Fri Mar 03 12:00:39 +0000 2017,13812,,66624,False
Twitter for Android,837492425283219458,"...is all of the illegal leaks of classified and other information. It is a total ""witch hunt!""",Fri Mar 03 02:38:48 +0000 2017,18089,,93134,False
Twitter for Android,837491607171629057,"...to win. The Democrats are overplaying their hand. They lost the election, and now they have lost their grip on reality. The real story...",Fri Mar 03 02:35:33 +0000 2017,23200,,109820,False
Twitter for Android,837489578193846278,...intentional. This whole narrative is a way of saving face for Democrats losing an election that everyone thought they were supposed.....,Fri Mar 03 02:27:29 +0000 2017,17470,,90273,False
Twitter for Android,837488402438176769,"Jeff Sessions is an honest man. He did not say anything wrong. He could have stated his response more accurately, but it was clearly not....",Fri Mar 03 02:22:49 +0000 2017,19804,,102261,False
Twitter for Android,837256338203881472,"Since November 8th, Election Day, the Stock Market has posted $3.2 trillion in GAINS and consumer confidence is at a 15 year high. Jobs!",Thu Mar 02 11:00:41 +0000 2017,37270,,175684,False
Twitter for Android,836933725602656256,THANK YOU!,Wed Mar 01 13:38:44 +0000 2017,27371,,183969,False
Twitter for iPhone,836753422271582208,"#JointSession #MAGA🇺🇸
https://t.co/RDO6Jt2pip",Wed Mar 01 01:42:16 +0000 2017,10160,,63709,False
Twitter for iPhone,836750538943377408,"Join me live at 9:00 P.M. 
#JointAddress https://t.co/J882zbyVkJ https://t.co/gTtK3vJmkU",Wed Mar 01 01:30:49 +0000 2017,7388,,54871,False
Twitter for Android,836406328369242113,I will be interviewed on @foxandfriends at 6:00 A.M. Enjoy!,Tue Feb 28 02:43:03 +0000 2017,11039,,82888,False
Twitter for iPhone,836332166728527872,"GOP now viewed more favorably than Dems, in Trump era (per NBC/WSJ poll) via @HotlineJosh:
https://t.co/Soebxtg2Zd",Mon Feb 27 21:48:21 +0000 2017,14662,,70544,False
Twitter for iPhone,836261209540288513,Great meeting with CEOs of leading U.S. health insurance companies who provide great healthcare to the American peo… https://t.co/60jigi6ffS,Mon Feb 27 17:06:23 +0000 2017,15400,,89597,False
Twitter for Android,835946001873657858,"Big dinner with Governors tonight at White House. Much to be discussed, including healthcare.",Sun Feb 26 20:13:52 +0000 2017,15716,,105941,False
Twitter for Android,835916511944523777,"Russia talk is FAKE NEWS put out by the Dems, and played up by the media, in order to mask the big election defeat and the illegal leaks!",Sun Feb 26 18:16:41 +0000 2017,24677,,113140,False
Twitter for Android,835817351178301440,For first time the failing @nytimes will take an ad (a bad one) to help save its failing reputation. Try reporting accurately &amp; fairly!,Sun Feb 26 11:42:39 +0000 2017,21792,,109318,False
Twitter for Android,835814988686233601,"The race for DNC Chairman was, of course, totally ""rigged."" Bernie's guy, like Bernie himself, never had a chance. Clinton demanded Perez!",Sun Feb 26 11:33:16 +0000 2017,19073,,87092,False
Twitter for Android,835610917568200705,"Congratulations to Thomas Perez, who has just been named Chairman of the DNC. I could not be happier for him, or for the Republican Party!",Sat Feb 25 22:02:22 +0000 2017,28744,,130499,False
Twitter for Android,835608648625836032,I will not be attending the White House Correspondents' Association Dinner this year. Please wish everyone well and have a great evening!,Sat Feb 25 21:53:21 +0000 2017,23860,,123926,False
Twitter for iPhone,835553050530099200,Weekly Address from @WhiteHouse: https://t.co/uaoQSHBOQB https://t.co/7eF6aC6kEC,Sat Feb 25 18:12:25 +0000 2017,10068,,45735,False
Twitter for Android,835481237879926784,"Great optimism for future of U.S. business, AND JOBS, with the DOW having an 11th straight record close. Big tax &amp; regulation cuts coming!",Sat Feb 25 13:27:04 +0000 2017,19846,,104027,False
Twitter for Android,835479283699224576,The media has not reported that the National Debt in my first month went down by $12 billion vs a $200 billion increase in Obama first mo.,Sat Feb 25 13:19:18 +0000 2017,62450,,201400,False
Twitter for Android,835465719970217984,Maybe the millions of people who voted to MAKE AMERICA GREAT AGAIN should have their own rally. It would be the biggest of them all!,Sat Feb 25 12:25:24 +0000 2017,34603,,158646,False
Twitter for Android,835325771858251776,FAKE NEWS media knowingly doesn't tell the truth. A great danger to our country. The failing @nytimes has become a joke. Likewise @CNN. Sad!,Sat Feb 25 03:09:18 +0000 2017,26341,,108710,False
Twitter for iPhone,835173525522624512,"Trump vows to fight 'epidemic' of human trafficking 
https://t.co/oDLZ2NdrtA",Fri Feb 24 17:04:19 +0000 2017,20245,,91082,False
Twitter for Android,835124485632180224,Going to CPAC!,Fri Feb 24 13:49:27 +0000 2017,8911,,71701,False
Twitter for Android,835106143462703104,find the leakers within the FBI itself. Classified information is being given to media that could have a devastating effect on U.S. FIND NOW,Fri Feb 24 12:36:34 +0000 2017,21720,,100526,False
Twitter for Android,835104946034991106,"The FBI is totally unable to stop the national security ""leakers"" that have permeated our government for a long time. They can't even......",Fri Feb 24 12:31:49 +0000 2017,18342,,81076,False
Twitter for Android,834917440450609152,Big interview tonight by Henry Kravis at The Business Council of Washington. Looking forward to it!,Fri Feb 24 00:06:44 +0000 2017,8265,,58140,False
Twitter for Android,834916167177371648,Seven people shot and killed yesterday in Chicago. What is going on there - totally out of control. Chicago needs help!,Fri Feb 24 00:01:40 +0000 2017,23171,,108261,False
Twitter for iPhone,834899071982841856,'S&amp;P 500 Edges Higher After Trump Renews Jobs Pledge' https://t.co/WtrRJVFmvU,Thu Feb 23 22:53:45 +0000 2017,10563,,56246,False
Twitter for Android,834384982495940613,Very much enjoyed my tour of the Smithsonian's National Museum of African American History and Culture...A great job done by amazing people!,Wed Feb 22 12:50:56 +0000 2017,16220,,116640,False
Twitter for Android,834377364947816448,"One thing I will say about Rep. Keith Ellison, in his fight to lead the DNC, is that he was the one who predicted early that I would win!",Wed Feb 22 12:20:40 +0000 2017,12132,,79330,False
Twitter for Android,834181712783560705,"The so-called angry crowds in home districts of some Republicans are actually, in numerous cases, planned out by liberal activists. Sad!",Tue Feb 21 23:23:13 +0000 2017,26055,,118125,False
Twitter for iPhone,834142323881684993,'Americans overwhelmingly oppose sanctuary cities' https://t.co/s5QvsJWA6u,Tue Feb 21 20:46:42 +0000 2017,23693,,106937,False
Twitter for iPhone,833838311315763200,"Congratulations to our new National Security Advisor, General H.R. McMaster. Video: https://t.co/BKn9r225Kk https://t.co/VBXcJ1b6Pv",Tue Feb 21 00:38:40 +0000 2017,16021,,94069,False
Twitter for Android,833783438922629125,Just named General H.R. McMaster National Security Advisor.,Mon Feb 20 21:00:37 +0000 2017,15766,,106326,False
Twitter for Android,833761537525444608,Meeting with Generals at Mar-a-Lago in Florida. Very interesting!,Mon Feb 20 19:33:35 +0000 2017,33,,97,False
Twitter for Android,833686030679207936,HAPPY PRESIDENTS DAY - MAKE AMERICA GREAT AGAIN!,Mon Feb 20 14:33:33 +0000 2017,48802,,242519,False
Twitter for Android,833681539997253636,Give the public a break - The FAKE NEWS media is trying to say that large scale immigration in Sweden is working out just beautifully. NOT!,Mon Feb 20 14:15:42 +0000 2017,34840,,140919,False
Twitter for Android,833435244451753984,My statement as to what's happening in Sweden was in reference to a story that was broadcast on @FoxNews concerning immigrants &amp; Sweden.,Sun Feb 19 21:57:01 +0000 2017,26224,,112115,False
Twitter for Android,833050081641234435,"Getting ready to leave for Melbourne, Florida. See you all soon!",Sat Feb 18 20:26:31 +0000 2017,37,,162,False
Twitter for Android,832950628750127106,"Will be having many meetings this weekend at The Southern White House. Big 5:00 P.M. speech in Melbourne, Florida. A lot to talk about!",Sat Feb 18 13:51:20 +0000 2017,15213,,99263,False
Twitter for Android,832945737625387008,Don't believe the main stream (fake news) media.The White House is running VERY WELL. I inherited a MESS and am in the process of fixing it.,Sat Feb 18 13:31:53 +0000 2017,39020,,186074,False
Twitter for Android,832742165436579840,Looking forward to the Florida rally tomorrow. Big crowd expected!,Sat Feb 18 00:02:58 +0000 2017,14143,,99028,False
Twitter for Android,832730328108134402,"""One of the most effective press conferences I've ever seen!"" says Rush Limbaugh. Many agree.Yet FAKE MEDIA  calls it differently! Dishonest",Fri Feb 17 23:15:56 +0000 2017,21751,,120315,False
Twitter for Android,832708293516632065,"The FAKE NEWS media (failing @nytimes, @NBCNews, @ABC, @CBS, @CNN) is not my enemy, it is the enemy of the American People!",Fri Feb 17 21:48:22 +0000 2017,52654,,162368,False
Twitter for Android,832704292993847296,"The FAKE NEWS media (failing @nytimes, @CNN, @NBCNews and many more)    is not my enemy, it is the enemy of the American people. SICK!",Fri Feb 17 21:32:29 +0000 2017,112,,247,False
Twitter for iPhone,832614137586933760,"Join me at 11:00am:
Watch here: https://t.co/veqKmsGAwf https://t.co/UzndIjIqjM",Fri Feb 17 15:34:14 +0000 2017,9912,,56533,False
Twitter for iPhone,832579442790772736,"General Keith Kellogg, who I have known for a long time, is very much in play for NSA - as are three others.",Fri Feb 17 13:16:22 +0000 2017,10955,,69643,False
Twitter for Android,832555987299082242,Thank you for all of the nice statements on the Press Conference yesterday. Rush Limbaugh said one of greatest ever. Fake media not happy!,Fri Feb 17 11:43:10 +0000 2017,26347,,150763,False
